"No.","Time","Source","Destination","Protocol","Length","Info"
"8345","797.346299","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29335 Ack=1059006 Win=65088 Len=0"
"8346","797.346637","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16245,3103) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8347","797.347124","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16246,3103) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16247,3103) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8348","797.347135","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29335 Ack=1059575 Win=64519 Len=0"
"8349","797.347401","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16244) "
"8350","797.347474","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16248,3103) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8351","797.348087","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16249,3103) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16250,3103) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8352","797.348099","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29341 Ack=1060144 Win=65088 Len=0"
"8353","797.348809","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (16251,3103) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16252,3103) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16253,3103) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16254,3103) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8354","797.349199","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16252) "
"8355","797.349564","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3103,16255) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8356","797.349965","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=1060659 Ack=29366 Win=4558 Len=0"
"8357","797.349966","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (16255,3104) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8358","797.350185","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3104,16256) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8359","797.350508","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (3105) "
"8360","797.562692","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29385 Ack=1060685 Win=64547 Len=0"
"8361","802.368111","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3105,16256) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8362","802.368547","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (16256,3106) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"8363","802.368761","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3106,16257) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8364","802.369089","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (16257,3107) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"8365","802.430586","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3107,16258) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8366","802.431485","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16258,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16259,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8367","802.431486","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16260,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8368","802.431487","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16261,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16262,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8369","802.431524","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29442 Ack=1061833 Win=65088 Len=0"
"8370","802.431827","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16263,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8371","802.431827","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16264,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16265,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8372","802.431839","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29442 Ack=1062402 Win=64519 Len=0"
"8373","802.432173","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16266,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8374","802.432632","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16267,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16268,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8375","802.432643","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29442 Ack=1062971 Win=65088 Len=0"
"8376","802.432934","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16265) "
"8377","802.432979","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16269,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8378","802.433660","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16270,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16271,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8379","802.433673","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29448 Ack=1063540 Win=64519 Len=0"
"8380","802.434369","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (16272,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16273,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16274,3108) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16275,3108) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8381","802.434721","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16273) "
"8382","802.435100","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3108,16276) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8383","802.435445","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=1064055 Ack=29473 Win=4451 Len=0"
"8384","802.435446","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (16276,3109) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8385","802.435628","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3109,16277) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8386","802.436066","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (3110) "
"8387","802.648212","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29492 Ack=1064081 Win=65062 Len=0"
"8388","807.469213","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3110,16277) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8389","807.469630","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (16277,3111) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"8390","807.469847","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3111,16278) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8391","807.470172","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (16278,3112) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"8392","807.531922","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3112,16279) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8393","807.532703","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16279,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16280,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8394","807.532704","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16281,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8395","807.532739","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29549 Ack=1064693 Win=65088 Len=0"
"8396","807.533008","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16282,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16283,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8397","807.533009","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16284,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8398","807.533022","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29549 Ack=1065262 Win=64519 Len=0"
"8399","807.533348","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16285,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16286,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8400","807.533728","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16287,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8401","807.533728","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16288,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16289,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8402","807.533740","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29549 Ack=1066367 Win=65088 Len=0"
"8403","807.534077","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16290,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8404","807.534158","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16286) "
"8405","807.534873","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16291,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16292,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8406","807.749311","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29555 Ack=1066936 Win=64519 Len=0"
"8407","807.750003","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (16293,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16294,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16295,3113) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16296,3113) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8408","807.750396","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16294) "
"8409","807.750898","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3113,16297) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8410","807.751301","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=1067451 Ack=29580 Win=4344 Len=0"
"8411","807.753361","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (16297,3114) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8412","807.753560","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3114,16298) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8413","807.753876","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (3115) "
"8414","807.952106","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29599 Ack=1067477 Win=65062 Len=0"
"8415","811.260878","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (16298,3115) ASDU=65535 M_ME_TF_1 Spont   IOA=2"
"8416","811.466019","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29599 Ack=1067504 Win=65035 Len=0"
"8417","812.761592","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3115,16299) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8418","812.763853","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (16299,3116) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"8419","812.764067","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3116,16300) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8420","812.764390","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (16300,3117) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"8421","812.824049","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3117,16301) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8422","812.824961","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16301,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16302,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8423","812.824962","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16303,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8424","812.824963","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16304,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16305,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8425","812.825004","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29656 Ack=1068652 Win=65088 Len=0"
"8426","812.825278","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16306,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8427","812.825279","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16307,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16308,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8428","812.825289","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29656 Ack=1069221 Win=64519 Len=0"
"8429","812.825627","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16309,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8430","812.826088","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16310,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16311,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8431","812.826098","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29656 Ack=1069790 Win=65088 Len=0"
"8432","812.826418","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16308) "
"8433","812.826433","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16312,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8434","812.828993","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16313,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16314,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8435","812.829014","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29662 Ack=1070359 Win=64519 Len=0"
"8436","812.829674","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (16315,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16316,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16317,3118) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16318,3118) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8437","812.830471","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16316) "
"8438","812.830872","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3118,16319) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8439","812.831223","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=1070874 Ack=29687 Win=4237 Len=0"
"8440","812.831224","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (16319,3119) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8441","812.831434","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3119,16320) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8442","812.831785","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (3120) "
"8443","813.041596","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29706 Ack=1070900 Win=65062 Len=0"
"8444","816.271537","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (16320,3120) ASDU=65535 M_ME_TF_1 Spont   IOA=2"
"8445","816.489120","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29706 Ack=1070927 Win=65035 Len=0"
"8446","817.862643","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3120,16321) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8447","817.863347","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (16321,3121) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"8448","817.863563","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3121,16322) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8449","817.863879","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (16322,3122) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"8450","817.925127","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3122,16323) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8451","817.925981","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16323,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16324,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8452","817.925982","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16325,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8453","817.925983","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16326,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16327,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8454","817.926020","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29763 Ack=1072075 Win=65088 Len=0"
"8455","817.926327","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16328,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8456","817.926327","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16329,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16330,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8457","817.926340","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29763 Ack=1072644 Win=64519 Len=0"
"8458","817.926669","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16331,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8459","817.927495","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16330) "
"8460","817.929222","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16332,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16333,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8461","817.929223","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16334,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8462","817.929249","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29769 Ack=1073246 Win=64519 Len=0"
"8463","817.929517","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16335,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16336,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8464","818.142696","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29769 Ack=1073782 Win=65088 Len=0"
"8465","818.143367","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (16337,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16338,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16339,3123) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16340,3123) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8466","818.143747","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16338) "
"8467","818.144257","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3123,16341) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8468","818.144610","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=1074297 Ack=29794 Win=4130 Len=0"
"8469","818.144611","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (16341,3124) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8470","818.144816","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3124,16342) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8471","818.145155","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (3125) "
"8472","818.345492","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29813 Ack=1074323 Win=64547 Len=0"
"8473","823.139365","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3125,16342) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8474","823.140036","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (16342,3126) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"8475","823.140256","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3126,16343) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8476","823.140577","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (16343,3127) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"8477","823.201898","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3127,16344) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8478","823.204024","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16344,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16345,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8479","823.204025","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16346,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8480","823.204064","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29870 Ack=1074935 Win=64519 Len=0"
"8481","823.204314","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16347,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16348,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8482","823.204314","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16349,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8483","823.204330","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29870 Ack=1075504 Win=65088 Len=0"
"8484","823.204663","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16350,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16351,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8485","823.205053","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16352,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8486","823.205053","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16353,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16354,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8487","823.205066","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29870 Ack=1076609 Win=65088 Len=0"
"8488","823.205401","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16355,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8489","823.205486","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16351) "
"8490","823.206206","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16356,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16357,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8491","823.419384","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29876 Ack=1077178 Win=64519 Len=0"
"8492","823.420037","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (16358,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16359,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16360,3128) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16361,3128) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8493","823.420417","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16359) "
"8494","823.420914","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3128,16362) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8495","823.421298","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=1077693 Ack=29901 Win=4577 Len=0"
"8496","823.421299","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (16362,3129) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8497","823.421496","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3129,16363) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8498","823.421851","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (3130) "
"8499","823.622198","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29920 Ack=1077719 Win=65062 Len=0"
"8500","825.215570","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (16363,3130) ASDU=65535 M_ME_TF_1 Spont   IOA=2"
"8501","825.416169","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29920 Ack=1077746 Win=65035 Len=0"
"8502","826.615642","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (16364,3130) ASDU=65535 M_ME_TF_1 Spont   IOA=31"
"8503","826.821126","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29920 Ack=1077773 Win=65008 Len=0"
"8504","827.415455","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (16365,3130) ASDU=65535 M_ME_TF_1 Spont   IOA=2"
"8505","827.616719","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29920 Ack=1077800 Win=64981 Len=0"
"8508","828.412995","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3130,16366) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8509","828.413681","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (16366,3131) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"8510","828.413897","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3131,16367) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8511","828.414220","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (16367,3132) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"8512","828.475383","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3132,16368) ASDU=65535 F_SC_NA_1 File    IOA=65537"
