"No.","Time","Source","Destination","Protocol","Length","Info"
"103870","17748.789942880536","192.168.11.248","192.168.11.111","IEC 60870-5-104","140","-> S (15250)"
"103871","17749.23267021196","192.168.11.111","192.168.11.248","TCP","451","-> S (15250)"
"103872","17749.563429596536","192.168.11.248","192.168.11.111","IEC 60870-5-104","451","-> S (15250)"
"103873","17749.588490810096","192.168.11.111","192.168.11.248","TCP","338","-> S (15250)"
"103874","17749.617867217297","192.168.11.248","192.168.11.111","IEC 60870-5-104","462","-> S (15250)"
"103875","17750.067661179906","192.168.11.111","192.168.11.248","TCP","555","-> S (15250)"
"103876","17750.078931798955","192.168.11.248","192.168.11.111","IEC 60870-5-104","186","-> S (15250)"
"103877","17750.371251559664","192.168.11.111","192.168.11.248","TCP","540","-> S (15250)"
"103878","17750.54841304195","192.168.11.248","192.168.11.111","IEC 60870-5-104","204","-> S (15250)"
"103879","17750.61854526297","192.168.11.111","192.168.11.248","TCP","272","-> S (15250)"
"103880","17750.655877332403","192.168.11.248","192.168.11.111","IEC 60870-5-104","292","-> S (15250)"
"103881","17750.759866654233","192.168.11.111","192.168.11.248","TCP","346","-> S (15250)"
"103882","17750.91868740669","192.168.11.248","192.168.11.111","IEC 60870-5-104","645","-> S (15250)"
"103883","17751.03119228523","192.168.11.111","192.168.11.248","TCP","503","-> S (15250)"
"103884","17751.06530242892","192.168.11.248","192.168.11.111","IEC 60870-5-104","805","-> S (15250)"
"103885","17751.078122701394","192.168.11.111","192.168.11.248","TCP","320","-> S (15250)"
"103886","17751.277546835885","192.168.11.248","192.168.11.111","IEC 60870-5-104","100","-> S (15250)"
"103887","17751.370947365023","192.168.11.111","192.168.11.248","TCP","554","-> S (15250)"
"103888","17751.381908970776","192.168.11.248","192.168.11.111","IEC 60870-5-104","153","-> S (15250)"
"103889","17751.537342812964","192.168.11.111","192.168.11.248","TCP","257","-> S (15250)"
"103890","17751.69309829649","192.168.11.248","192.168.11.111","IEC 60870-5-104","695","-> S (15250)"
"103891","17751.872044748852","192.168.11.111","192.168.11.248","TCP","543","-> S (15250)"
"103892","17752.277326518506","192.168.11.248","192.168.11.111","IEC 60870-5-104","137","-> S (15250)"
"103893","17752.408729784238","192.168.11.111","192.168.11.248","TCP","670","-> S (15250)"
"103894","17752.40926940749","192.168.11.248","192.168.11.111","IEC 60870-5-104","680","-> S (15250)"
"103895","17752.470103380583","192.168.11.111","192.168.11.248","TCP","628","-> S (15250)"
"103896","17752.51709599331","192.168.11.248","192.168.11.111","IEC 60870-5-104","398","-> S (15250)"
"103897","17752.53587850694","192.168.11.111","192.168.11.248","TCP","788","-> S (15250)"
"103898","17752.55111865817","192.168.11.248","192.168.11.111","IEC 60870-5-104","769","-> S (15250)"
"103899","17752.957243780947","192.168.11.111","192.168.11.248","TCP","375","-> S (15250)"
"103900","17753.108958029003","192.168.11.248","192.168.11.111","IEC 60870-5-104","210","-> S (15250)"
"103901","17753.40230064893","192.168.11.111","192.168.11.248","TCP","626","-> S (15250)"
"103902","17753.71743356186","192.168.11.248","192.168.11.111","IEC 60870-5-104","633","-> S (15250)"
"103903","17754.000730936223","192.168.11.111","192.168.11.248","TCP","768","-> S (15250)"
"103904","17754.038887340488","192.168.11.248","192.168.11.111","IEC 60870-5-104","270","-> S (15250)"
"103905","17754.205164908668","192.168.11.111","192.168.11.248","TCP","422","-> S (15250)"
"103906","17754.208680389816","192.168.11.248","192.168.11.111","IEC 60870-5-104","341","-> S (15250)"
"103907","17754.300321979772","192.168.11.111","192.168.11.248","TCP","453","-> S (15250)"
"103908","17754.501664658324","192.168.11.248","192.168.11.111","IEC 60870-5-104","269","-> S (15250)"
"103909","17754.695638021854","192.168.11.111","192.168.11.248","TCP","562","-> S (15250)"
"103910","17754.699992716567","192.168.11.248","192.168.11.111","IEC 60870-5-104","619","-> S (15250)"
"103911","17754.75129974038","192.168.11.111","192.168.11.248","TCP","339","-> S (15250)"
"103912","17754.846480554235","192.168.11.248","192.168.11.111","IEC 60870-5-104","335","-> S (15250)"
"103913","17754.918865033833","192.168.11.111","192.168.11.248","TCP","382","-> S (15250)"
"103914","17754.923309362453","192.168.11.248","192.168.11.111","IEC 60870-5-104","415","-> S (15250)"
"103915","17755.228305490335","192.168.11.111","192.168.11.248","TCP","595","-> S (15250)"
"103916","17755.432084441905","192.168.11.248","192.168.11.111","IEC 60870-5-104","294","-> S (15250)"
"103917","17755.622295906258","192.168.11.111","192.168.11.248","TCP","444","-> S (15250)"
"103918","17755.907622986975","192.168.11.248","192.168.11.111","IEC 60870-5-104","145","-> S (15250)"
"103919","17756.11598575618","192.168.11.111","192.168.11.248","TCP","462","-> S (15250)"
"103920","17756.5337457705","192.168.11.248","192.168.11.111","IEC 60870-5-104","261","-> S (15250)"
"103921","17756.74786987127","192.168.11.111","192.168.11.248","TCP","412","-> S (15250)"
"103922","17756.961432283257","192.168.11.248","192.168.11.111","IEC 60870-5-104","660","-> S (15250)"
"103923","17757.066157306035","192.168.11.111","192.168.11.248","TCP","655","-> S (15250)"
"103924","17757.20898385665","192.168.11.248","192.168.11.111","IEC 60870-5-104","259","-> S (15250)"
"103925","17757.476707992406","192.168.11.111","192.168.11.248","TCP","505","-> S (15250)"
"103926","17757.794717394336","192.168.11.248","192.168.11.111","IEC 60870-5-104","214","-> S (15250)"
"103927","17758.090797602203","192.168.11.111","192.168.11.248","TCP","301","-> S (15250)"
"103928","17758.358147642237","192.168.11.248","192.168.11.111","IEC 60870-5-104","624","-> S (15250)"
"103929","17758.504971527924","192.168.11.111","192.168.11.248","TCP","477","-> S (15250)"
"103930","17758.859918346283","192.168.11.248","192.168.11.111","IEC 60870-5-104","581","-> S (15250)"
"103931","17759.10209919893","192.168.11.111","192.168.11.248","TCP","516","-> S (15250)"
"103932","17759.167775738333","192.168.11.248","192.168.11.111","IEC 60870-5-104","183","-> S (15250)"
"103933","17759.16912242693","192.168.11.111","192.168.11.248","TCP","773","-> S (15250)"
"103934","17759.348244845765","192.168.11.248","192.168.11.111","IEC 60870-5-104","301","-> S (15250)"
"103935","17759.370784170405","192.168.11.111","192.168.11.248","TCP","487","-> S (15250)"
"103936","17759.498405419727","192.168.11.248","192.168.11.111","IEC 60870-5-104","908","-> S (15250)"
"103937","17759.57925113891","192.168.11.111","192.168.11.248","TCP","347","-> S (15250)"
"103938","17759.951641749343","192.168.11.248","192.168.11.111","IEC 60870-5-104","493","-> S (15250)"
"103939","17760.29171731754","192.168.11.111","192.168.11.248","TCP","436","-> S (15250)"
"103940","17760.510353909543","192.168.11.248","192.168.11.111","IEC 60870-5-104","456","-> S (15250)"
"103941","17760.538063407614","192.168.11.111","192.168.11.248","TCP","317","-> S (15250)"
"103942","17760.70724358363","192.168.11.248","192.168.11.111","IEC 60870-5-104","377","-> S (15250)"
"103943","17760.820016893016","192.168.11.111","192.168.11.248","TCP","354","-> S (15250)"
"103944","17760.94037638293","192.168.11.248","192.168.11.111","IEC 60870-5-104","353","-> S (15250)"
"103945","17761.223809465777","192.168.11.111","192.168.11.248","TCP","566","-> S (15250)"
"103946","17761.271478666866","192.168.11.248","192.168.11.111","IEC 60870-5-104","937","-> S (15250)"
"103947","17761.355181447263","192.168.11.111","192.168.11.248","TCP","290","-> S (15250)"
"103948","17761.492834257126","192.168.11.248","192.168.11.111","IEC 60870-5-104","833","-> S (15250)"
"103949","17761.567034401316","192.168.11.111","192.168.11.248","TCP","599","-> S (15250)"
"103950","17761.787333531847","192.168.11.248","192.168.11.111","IEC 60870-5-104","184","-> S (15250)"
"103951","17761.793334036833","192.168.11.111","192.168.11.248","TCP","306","-> S (15250)"
"103952","17761.89795331285","192.168.11.248","192.168.11.111","IEC 60870-5-104","195","-> S (15250)"
"103953","17761.929201630366","192.168.11.111","192.168.11.248","TCP","320","-> S (15250)"
"103954","17762.052748763363","192.168.11.248","192.168.11.111","IEC 60870-5-104","658","-> S (15250)"
"103955","17762.059643119843","192.168.11.111","192.168.11.248","TCP","558","-> S (15250)"
"103956","17762.06801576084","192.168.11.248","192.168.11.111","IEC 60870-5-104","522","-> S (15250)"
"103957","17762.118821353473","192.168.11.111","192.168.11.248","TCP","415","-> S (15250)"
"103958","17762.280925227416","192.168.11.248","192.168.11.111","IEC 60870-5-104","576","-> S (15250)"
"103959","17762.32578748278","192.168.11.111","192.168.11.248","TCP","818","-> S (15250)"
"103960","17762.419379348274","192.168.11.248","192.168.11.111","IEC 60870-5-104","222","-> S (15250)"
"103961","17762.450900019263","192.168.11.111","192.168.11.248","TCP","254","-> S (15250)"
"103962","17762.651523429122","192.168.11.248","192.168.11.111","IEC 60870-5-104","99","-> S (15250)"
"103963","17762.73122085679","192.168.11.111","192.168.11.248","TCP","739","-> S (15250)"
"103964","17762.91676373589","192.168.11.248","192.168.11.111","IEC 60870-5-104","647","-> S (15250)"
"103965","17762.93391238188","192.168.11.111","192.168.11.248","TCP","362","-> S (15250)"
"103966","17763.16803301186","192.168.11.248","192.168.11.111","IEC 60870-5-104","164","-> S (15250)"
"103967","17763.39967065494","192.168.11.111","192.168.11.248","TCP","817","-> S (15250)"
"103968","17763.874788433583","192.168.11.248","192.168.11.111","IEC 60870-5-104","312","-> S (15250)"
"103969","17764.098474969043","192.168.11.111","192.168.11.248","TCP","401","-> S (15250)"
